caseID;taskID;originator;eventtype;timestamp;defectType;phoneType;numberRepairs;defectFixed;
957;Test Repair;Tester3;start;20-01-1970 12:13:00;;;;;
957;Test Repair;Tester3;complete;20-01-1970 12:21:00;;;0;true;
957;Inform User;System;complete;20-01-1970 12:23:00;;;;;
957;Archive Repair;System;complete;20-01-1970 12:27:00;;;0;true;
958;Register;System;complete;20-01-1970 12:44:00;;;;;
958;Analyze Defect;Tester6;start;20-01-1970 12:44:00;;;;;
958;Analyze Defect;Tester6;complete;20-01-1970 12:54:00;3;T3;;;
958;Repair (Simple);SolverS1;start;20-01-1970 13:07:00;;;;;
958;Repair (Simple);SolverS1;complete;20-01-1970 13:12:00;;;;;
958;Test Repair;Tester3;start;20-01-1970 13:12:00;;;;;
958;Test Repair;Tester3;complete;20-01-1970 13:21:00;;;1;false;
958;Inform User;System;complete;20-01-1970 13:22:00;;;;;
958;Restart Repair;System;complete;20-01-1970 13:29:00;;;;;
958;Repair (Simple);SolverS3;start;20-01-1970 13:29:00;;;;;
958;Repair (Simple);SolverS3;complete;20-01-1970 13:41:00;;;;;
958;Test Repair;Tester1;start;20-01-1970 13:41:00;;;;;
958;Test Repair;Tester1;complete;20-01-1970 13:49:00;;;2;true;
958;Archive Repair;System;complete;20-01-1970 13:58:00;;;2;true;
959;Register;System;complete;21-01-1970 14:34:00;;;;;
959;Analyze Defect;Tester2;start;21-01-1970 14:34:00;;;;;
959;Analyze Defect;Tester2;complete;21-01-1970 14:43:00;8;T1;;;
959;Repair (Complex);SolverC1;start;21-01-1970 14:58:00;;;;;
959;Inform User;System;complete;21-01-1970 14:59:00;;;;;
959;Repair (Complex);SolverC1;complete;21-01-1970 15:09:00;;;;;
959;Test Repair;Tester6;start;21-01-1970 15:09:00;;;;;
959;Test Repair;Tester6;complete;21-01-1970 15:16:00;;;0;true;
959;Archive Repair;System;complete;21-01-1970 15:23:00;;;0;true;
96;Register;System;complete;03-01-1970 13:12:00;;;;;
96;Analyze Defect;Tester6;start;03-01-1970 13:12:00;;;;;
96;Analyze Defect;Tester6;complete;03-01-1970 13:19:00;10;T2;;;
96;Repair (Complex);SolverC1;start;03-01-1970 13:36:00;;;;;
96;Inform User;System;complete;03-01-1970 13:48:00;;;;;
96;Repair (Complex);SolverC1;complete;03-01-1970 13:54:00;;;;;
96;Test Repair;Tester3;start;03-01-1970 13:54:00;;;;;
96;Test Repair;Tester3;complete;03-01-1970 14:03:00;;;0;true;
96;Archive Repair;System;complete;03-01-1970 14:10:00;;;0;true;
960;Register;System;complete;22-01-1970 01:29:00;;;;;
960;Analyze Defect;Tester5;start;22-01-1970 01:29:00;;;;;
960;Analyze Defect;Tester5;complete;22-01-1970 01:37:00;4;T1;;;
960;Repair (Simple);SolverS3;start;22-01-1970 02:07:00;;;;;
960;Inform User;System;complete;22-01-1970 02:17:00;;;;;
960;Repair (Simple);SolverS3;complete;22-01-1970 02:25:00;;;;;
960;Test Repair;Tester4;start;22-01-1970 02:25:00;;;;;
960;Test Repair;Tester4;complete;22-01-1970 02:34:00;;;1;true;
960;Archive Repair;System;complete;22-01-1970 02:39:00;;;1;true;
961;Register;System;complete;20-01-1970 19:50:00;;;;;
961;Analyze Defect;Tester1;start;20-01-1970 19:50:00;;;;;
961;Analyze Defect;Tester1;complete;20-01-1970 19:58:00;3;T1;;;
961;Repair (Simple);SolverS3;start;20-01-1970 20:14:00;;;;;
961;Repair (Simple);SolverS3;complete;20-01-1970 20:26:00;;;;;
961;Test Repair;Tester4;start;20-01-1970 20:26:00;;;;;
961;Test Repair;Tester4;complete;20-01-1970 20:31:00;;;1;true;
961;Inform User;System;complete;20-01-1970 20:46:00;;;;;
961;Archive Repair;System;complete;20-01-1970 20:46:00;;;1;true;
962;Register;System;complete;21-01-1970 15:15:00;;;;;
962;Analyze Defect;Tester2;start;21-01-1970 15:15:00;;;;;
962;Analyze Defect;Tester2;complete;21-01-1970 15:24:00;2;T3;;;
962;Repair (Simple);SolverS2;start;21-01-1970 15:33:00;;;;;
962;Repair (Simple);SolverS2;complete;21-01-1970 15:46:00;;;;;
962;Test Repair;Tester2;start;21-01-1970 15:46:00;;;;;
962;Inform User;System;complete;21-01-1970 15:49:00;;;;;
962;Test Repair;Tester2;complete;21-01-1970 15:54:00;;;1;true;
962;Archive Repair;System;complete;21-01-1970 15:59:00;;;1;true;
963;Register;System;complete;22-01-1970 02:28:00;;;;;
963;Analyze Defect;Tester3;start;22-01-1970 02:28:00;;;;;
963;Analyze Defect;Tester3;complete;22-01-1970 02:37:00;8;T2;;;
963;Repair (Complex);SolverC1;start;22-01-1970 03:02:00;;;;;
963;Repair (Complex);SolverC1;complete;22-01-1970 03:14:00;;;;;
963;Test Repair;Tester4;start;22-01-1970 03:14:00;;;;;
963;Test Repair;Tester4;complete;22-01-1970 03:21:00;;;0;true;
963;Inform User;System;complete;22-01-1970 03:22:00;;;;;
963;Archive Repair;System;complete;22-01-1970 03:29:00;;;0;true;
964;Register;System;complete;21-01-1970 06:34:00;;;;;
964;Analyze Defect;Tester2;start;21-01-1970 06:34:00;;;;;
964;Analyze Defect;Tester2;complete;21-01-1970 06:41:00;7;T1;;;
964;Repair (Complex);SolverC1;start;21-01-1970 06:43:00;;;;;
964;Inform User;System;complete;21-01-1970 06:56:00;;;;;
964;Repair (Complex);SolverC1;complete;21-01-1970 06:58:00;;;;;
964;Test Repair;Tester3;start;21-01-1970 06:58:00;;;;;
964;Test Repair;Tester3;complete;21-01-1970 07:04:00;;;0;true;
964;Archive Repair;System;complete;21-01-1970 07:14:00;;;0;true;
965;Register;System;complete;20-01-1970 23:46:00;;;;;
965;Analyze Defect;Tester3;start;20-01-1970 23:46:00;;;;;
965;Analyze Defect;Tester3;complete;20-01-1970 23:55:00;9;T2;;;
965;Repair (Complex);SolverC2;start;21-01-1970 00:20:00;;;;;
965;Inform User;System;complete;21-01-1970 00:25:00;;;;;
965;Repair (Complex);SolverC2;complete;21-01-1970 00:32:00;;;;;
965;Test Repair;Tester6;start;21-01-1970 00:32:00;;;;;
965;Test Repair;Tester6;complete;21-01-1970 00:40:00;;;0;true;
965;Archive Repair;System;complete;21-01-1970 00:50:00;;;0;true;
966;Register;System;complete;21-01-1970 05:17:00;;;;;
966;Analyze Defect;Tester3;start;21-01-1970 05:17:00;;;;;
966;Analyze Defect;Tester3;complete;21-01-1970 05:22:00;1;T1;;;
966;Repair (Simple);SolverS3;start;21-01-1970 05:41:00;;;;;
966;Inform User;System;complete;21-01-1970 05:52:00;;;;;
966;Repair (Simple);SolverS3;complete;21-01-1970 05:58:00;;;;;
966;Test Repair;Tester1;start;21-01-1970 05:58:00;;;;;
966;Test Repair;Tester1;complete;21-01-1970 06:06:00;;;1;true;
966;Archive Repair;System;complete;21-01-1970 06:15:00;;;1;true;
967;Register;System;complete;20-01-1970 20:16:00;;;;;
967;Analyze Defect;Tester1;start;20-01-1970 20:16:00;;;;;
967;Analyze Defect;Tester1;complete;20-01-1970 20:26:00;5;T3;;;
967;Repair (Simple);SolverS2;start;20-01-1970 20:35:00;;;;;
967;Repair (Simple);SolverS2;complete;20-01-1970 20:41:00;;;;;
967;Test Repair;Tester4;start;20-01-1970 20:41:00;;;;;
967;Inform User;System;complete;20-01-1970 20:44:00;;;;;
967;Test Repair;Tester4;complete;20-01-1970 20:49:00;;;1;false;
967;Restart Repair;System;complete;20-01-1970 20:56:00;;;;;
967;Repair (Complex);SolverC1;start;20-01-1970 20:56:00;;;;;
967;Repair (Complex);SolverC1;complete;20-01-1970 21:11:00;;;;;
967;Test Repair;Tester4;start;20-01-1970 21:11:00;;;;;
967;Test Repair;Tester4;complete;20-01-1970 21:19:00;;;1;true;
967;Archive Repair;System;complete;20-01-1970 21:26:00;;;1;true;
968;Register;System;complete;20-01-1970 14:33:00;;;;;
968;Analyze Defect;Tester3;start;20-01-1970 14:33:00;;;;;
968;Analyze Defect;Tester3;complete;20-01-1970 14:41:00;8;T2;;;
968;Repair (Complex);SolverC1;start;20-01-1970 14:43:00;;;;;
968;Repair (Complex);SolverC1;complete;20-01-1970 15:03:00;;;;;
968;Test Repair;Tester2;start;20-01-1970 15:03:00;;;;;
968;Test Repair;Tester2;complete;20-01-1970 15:10:00;;;0;true;
968;Inform User;System;complete;20-01-1970 15:31:00;;;;;
968;Archive Repair;System;complete;20-01-1970 15:31:00;;;0;true;
969;Register;System;complete;21-01-1970 08:01:00;;;;;
969;Analyze Defect;Tester2;start;21-01-1970 08:01:00;;;;;
969;Analyze Defect;Tester2;complete;21-01-1970 08:11:00;5;T1;;;
969;Repair (Simple);SolverS1;start;21-01-1970 08:16:00;;;;;
969;Repair (Simple);SolverS1;complete;21-01-1970 08:23:00;;;;;
969;Test Repair;Tester3;start;21-01-1970 08:23:00;;;;;
969;Test Repair;Tester3;complete;21-01-1970 08:31:00;;;1;false;
969;Restart Repair;System;complete;21-01-1970 08:40:00;;;;;
969;Repair (Simple);SolverS3;start;21-01-1970 08:40:00;;;;;
969;Inform User;System;complete;21-01-1970 08:49:00;;;;;
969;Repair (Simple);SolverS3;complete;21-01-1970 09:00:00;;;;;
969;Test Repair;Tester3;start;21-01-1970 09:00:00;;;;;
969;Test Repair;Tester3;complete;21-01-1970 09:05:00;;;2;true;
969;Archive Repair;System;complete;21-01-1970 09:11:00;;;2;true;
97;Register;System;complete;04-01-1970 07:46:00;;;;;
97;Analyze Defect;Tester1;start;04-01-1970 07:46:00;;;;;
97;Analyze Defect;Tester1;complete;04-01-1970 07:54:00;6;T1;;;
97;Inform User;System;complete;04-01-1970 08:11:00;;;;;
97;Repair (Simple);SolverS3;start;04-01-1970 08:13:00;;;;;
97;Repair (Simple);SolverS3;complete;04-01-1970 08:28:00;;;;;
97;Test Repair;Tester2;start;04-01-1970 08:28:00;;;;;
97;Test Repair;Tester2;complete;04-01-1970 08:36:00;;;1;true;
97;Archive Repair;System;complete;04-01-1970 08:41:00;;;1;true;
970;Register;System;complete;21-01-1970 20:09:00;;;;;
970;Analyze Defect;Tester6;start;21-01-1970 20:09:00;;;;;
970;Analyze Defect;Tester6;complete;21-01-1970 20:17:00;2;T3;;;
970;Repair (Simple);SolverS3;start;21-01-1970 20:27:00;;;;;
970;Repair (Simple);SolverS3;complete;21-01-1970 20:46:00;;;;;
970;Test Repair;Tester1;start;21-01-1970 20:46:00;;;;;
970;Test Repair;Tester1;complete;21-01-1970 20:55:00;;;1;true;
970;Inform User;System;complete;21-01-1970 21:02:00;;;;;
970;Archive Repair;System;complete;21-01-1970 21:03:00;;;1;true;
971;Register;System;complete;21-01-1970 05:01:00;;;;;
971;Analyze Defect;Tester1;start;21-01-1970 05:01:00;;;;;
971;Analyze Defect;Tester1;complete;21-01-1970 05:08:00;1;T3;;;
971;Repair (Simple);SolverS1;start;21-01-1970 05:31:00;;;;;
971;Repair (Simple);SolverS1;complete;21-01-1970 05:36:00;;;;;
971;Test Repair;Tester5;start;21-01-1970 05:36:00;;;;;
971;Test Repair;Tester5;complete;21-01-1970 05:42:00;;;1;false;
971;Inform User;System;complete;21-01-1970 05:46:00;;;;;
971;Restart Repair;System;complete;21-01-1970 05:52:00;;;;;
971;Repair (Simple);SolverS1;start;21-01-1970 05:52:00;;;;;
971;Repair (Simple);SolverS1;complete;21-01-1970 05:58:00;;;;;
971;Test Repair;Tester5;start;21-01-1970 05:58:00;;;;;
971;Test Repair;Tester5;complete;21-01-1970 06:04:00;;;2;false;
971;Restart Repair;System;complete;21-01-1970 06:09:00;;;;;
971;Repair (Simple);SolverS2;start;21-01-1970 06:09:00;;;;;
971;Repair (Simple);SolverS2;complete;21-01-1970 06:19:00;;;;;
971;Test Repair;Tester6;start;21-01-1970 06:19:00;;;;;
971;Test Repair;Tester6;complete;21-01-1970 06:28:00;;;3;true;
971;Archive Repair;System;complete;21-01-1970 06:38:00;;;3;true;
972;Register;System;complete;20-01-1970 21:56:00;;;;;
972;Analyze Defect;Tester4;start;20-01-1970 21:56:00;;;;;
972;Analyze Defect;Tester4;complete;20-01-1970 22:05:00;5;T1;;;
972;Repair (Simple);SolverS1;start;20-01-1970 22:26:00;;;;;
972;Repair (Simple);SolverS1;complete;20-01-1970 22:32:00;;;;;
972;Test Repair;Tester1;start;20-01-1970 22:32:00;;;;;
972;Inform User;System;complete;20-01-1970 22:32:00;;;;;
972;Test Repair;Tester1;complete;20-01-1970 22:38:00;;;1;false;
972;Restart Repair;System;complete;20-01-1970 22:48:00;;;;;
972;Repair (Simple);SolverS1;start;20-01-1970 22:48:00;;;;;
972;Repair (Simple);SolverS1;complete;20-01-1970 22:55:00;;;;;
972;Test Repair;Tester1;start;20-01-1970 22:55:00;;;;;
972;Test Repair;Tester1;complete;20-01-1970 23:02:00;;;2;false;
972;Restart Repair;System;complete;20-01-1970 23:10:00;;;;;
972;Repair (Complex);SolverC1;start;20-01-1970 23:10:00;;;;;
972;Repair (Complex);SolverC1;complete;20-01-1970 23:22:00;;;;;
972;Test Repair;Tester2;start;20-01-1970 23:22:00;;;;;
972;Test Repair;Tester2;complete;20-01-1970 23:28:00;;;2;true;
972;Archive Repair;System;complete;20-01-1970 23:34:00;;;2;true;
973;Register;System;complete;21-01-1970 09:58:00;;;;;
973;Analyze Defect;Tester4;start;21-01-1970 09:58:00;;;;;
973;Analyze Defect;Tester4;complete;21-01-1970 10:04:00;9;T2;;;
973;Repair (Complex);SolverC2;start;21-01-1970 10:31:00;;;;;
973;Repair (Complex);SolverC2;complete;21-01-1970 10:41:00;;;;;
973;Test Repair;Tester4;start;21-01-1970 10:41:00;;;;;
973;Test Repair;Tester4;complete;21-01-1970 10:48:00;;;0;false;
973;Inform User;System;complete;21-01-1970 10:50:00;;;;;
973;Restart Repair;System;complete;21-01-1970 10:56:00;;;;;
973;Repair (Complex);SolverC3;start;21-01-1970 10:56:00;;;;;
973;Repair (Complex);SolverC3;complete;21-01-1970 11:46:00;;;;;
973;Test Repair;Tester5;start;21-01-1970 11:46:00;;;;;
973;Test Repair;Tester5;complete;21-01-1970 11:51:00;;;0;true;
973;Archive Repair;System;complete;21-01-1970 12:00:00;;;0;true;
974;Register;System;complete;21-01-1970 06:38:00;;;;;
974;Analyze Defect;Tester3;start;21-01-1970 06:38:00;;;;;
974;Analyze Defect;Tester3;complete;21-01-1970 06:44:00;1;T1;;;
974;Repair (Simple);SolverS1;start;21-01-1970 06:55:00;;;;;
974;Repair (Simple);SolverS1;complete;21-01-1970 07:01:00;;;;;
974;Test Repair;Tester2;start;21-01-1970 07:01:00;;;;;
974;Test Repair;Tester2;complete;21-01-1970 07:10:00;;;1;false;
974;Inform User;System;complete;21-01-1970 07:13:00;;;;;
974;Restart Repair;System;complete;21-01-1970 07:17:00;;;;;
974;Repair (Simple);SolverS2;start;21-01-1970 07:17:00;;;;;
974;Repair (Simple);SolverS2;complete;21-01-1970 07:30:00;;;;;
974;Test Repair;Tester5;start;21-01-1970 07:30:00;;;;;
974;Test Repair;Tester5;complete;21-01-1970 07:39:00;;;2;true;
974;Archive Repair;System;complete;21-01-1970 07:48:00;;;2;true;
975;Register;System;complete;22-01-1970 07:50:00;;;;;
975;Analyze Defect;Tester2;start;22-01-1970 07:50:00;;;;;
975;Analyze Defect;Tester2;complete;22-01-1970 07:55:00;9;T2;;;
975;Repair (Complex);SolverC2;start;22-01-1970 08:09:00;;;;;
975;Inform User;System;complete;22-01-1970 08:27:00;;;;;
975;Repair (Complex);SolverC2;complete;22-01-1970 08:28:00;;;;;
975;Test Repair;Tester6;start;22-01-1970 08:28:00;;;;;
975;Test Repair;Tester6;complete;22-01-1970 08:34:00;;;0;true;
975;Archive Repair;System;complete;22-01-1970 08:42:00;;;0;true;
976;Register;System;complete;21-01-1970 03:22:00;;;;;
976;Analyze Defect;Tester1;start;21-01-1970 03:22:00;;;;;
976;Analyze Defect;Tester1;complete;21-01-1970 03:27:00;9;T2;;;
976;Repair (Complex);SolverC2;start;21-01-1970 03:50:00;;;;;
976;Inform User;System;complete;21-01-1970 04:05:00;;;;;
976;Repair (Complex);SolverC2;complete;21-01-1970 04:07:00;;;;;
976;Test Repair;Tester1;start;21-01-1970 04:07:00;;;;;
976;Test Repair;Tester1;complete;21-01-1970 04:15:00;;;0;true;
976;Archive Repair;System;complete;21-01-1970 04:21:00;;;0;true;
977;Register;System;complete;21-01-1970 01:59:00;;;;;
977;Analyze Defect;Tester2;start;21-01-1970 01:59:00;;;;;
977;Analyze Defect;Tester2;complete;21-01-1970 02:09:00;3;T3;;;
977;Repair (Simple);SolverS2;start;21-01-1970 02:26:00;;;;;
977;Repair (Simple);SolverS2;complete;21-01-1970 02:35:00;;;;;
977;Test Repair;Tester4;start;21-01-1970 02:35:00;;;;;
977;Test Repair;Tester4;complete;21-01-1970 02:42:00;;;1;true;
977;Inform User;System;complete;21-01-1970 02:51:00;;;;;
977;Archive Repair;System;complete;21-01-1970 02:51:00;;;1;true;
978;Register;System;complete;21-01-1970 06:20:00;;;;;
978;Analyze Defect;Tester4;start;21-01-1970 06:20:00;;;;;
978;Analyze Defect;Tester4;complete;21-01-1970 06:25:00;2;T1;;;
978;Inform User;System;complete;21-01-1970 06:41:00;;;;;
978;Repair (Simple);SolverS2;start;21-01-1970 06:53:00;;;;;
978;Repair (Simple);SolverS2;complete;21-01-1970 07:00:00;;;;;
978;Test Repair;Tester4;start;21-01-1970 07:00:00;;;;;
978;Test Repair;Tester4;complete;21-01-1970 07:06:00;;;1;true;
978;Archive Repair;System;complete;21-01-1970 07:16:00;;;1;true;
979;Register;System;complete;21-01-1970 03:13:00;;;;;
979;Analyze Defect;Tester2;start;21-01-1970 03:13:00;;;;;
979;Analyze Defect;Tester2;complete;21-01-1970 03:23:00;9;T2;;;
979;Repair (Complex);SolverC3;start;21-01-1970 03:52:00;;;;;
979;Inform User;System;complete;21-01-1970 03:53:00;;;;;
979;Repair (Complex);SolverC3;complete;21-01-1970 04:40:00;;;;;
979;Test Repair;Tester4;start;21-01-1970 04:40:00;;;;;
979;Test Repair;Tester4;complete;21-01-1970 04:50:00;;;0;true;
979;Archive Repair;System;complete;21-01-1970 05:00:00;;;0;true;
98;Register;System;complete;03-01-1970 22:34:00;;;;;
98;Analyze Defect;Tester2;start;03-01-1970 22:34:00;;;;;
98;Analyze Defect;Tester2;complete;03-01-1970 22:44:00;1;T3;;;
98;Inform User;System;complete;03-01-1970 23:02:00;;;;;
98;Repair (Simple);SolverS3;start;03-01-1970 23:11:00;;;;;
98;Repair (Simple);SolverS3;complete;03-01-1970 23:29:00;;;;;
98;Test Repair;Tester6;start;03-01-1970 23:29:00;;;;;
98;Test Repair;Tester6;complete;03-01-1970 23:39:00;;;1;true;
98;Archive Repair;System;complete;03-01-1970 23:44:00;;;1;true;
980;Register;System;complete;21-01-1970 05:08:00;;;;;
980;Analyze Defect;Tester2;start;21-01-1970 05:08:00;;;;;
980;Analyze Defect;Tester2;complete;21-01-1970 05:14:00;1;T2;;;
980;Repair (Simple);SolverS2;start;21-01-1970 05:16:00;;;;;
980;Repair (Simple);SolverS2;complete;21-01-1970 05:21:00;;;;;
980;Test Repair;Tester4;start;21-01-1970 05:21:00;;;;;
980;Test Repair;Tester4;complete;21-01-1970 05:31:00;;;1;true;
980;Inform User;System;complete;21-01-1970 05:57:00;;;;;
980;Archive Repair;System;complete;21-01-1970 05:57:00;;;1;true;
981;Register;System;complete;22-01-1970 07:26:00;;;;;
981;Analyze Defect;Tester1;start;22-01-1970 07:26:00;;;;;
981;Analyze Defect;Tester1;complete;22-01-1970 07:36:00;6;T2;;;
981;Repair (Complex);SolverC3;start;22-01-1970 07:39:00;;;;;
981;Inform User;System;complete;22-01-1970 08:05:00;;;;;
981;Repair (Complex);SolverC3;complete;22-01-1970 08:27:00;;;;;
981;Test Repair;Tester5;start;22-01-1970 08:27:00;;;;;
981;Test Repair;Tester5;complete;22-01-1970 08:35:00;;;0;true;
981;Archive Repair;System;complete;22-01-1970 08:42:00;;;0;true;
982;Register;System;complete;22-01-1970 06:30:00;;;;;
982;Analyze Defect;Tester6;start;22-01-1970 06:30:00;;;;;
982;Analyze Defect;Tester6;complete;22-01-1970 06:38:00;1;T3;;;
982;Repair (Simple);SolverS1;start;22-01-1970 07:02:00;;;;;
982;Repair (Simple);SolverS1;complete;22-01-1970 07:08:00;;;;;
982;Test Repair;Tester6;start;22-01-1970 07:08:00;;;;;
982;Inform User;System;complete;22-01-1970 07:11:00;;;;;
982;Test Repair;Tester6;complete;22-01-1970 07:15:00;;;1;false;
982;Restart Repair;System;complete;22-01-1970 07:24:00;;;;;
982;Repair (Simple);SolverS1;start;22-01-1970 07:24:00;;;;;
982;Repair (Simple);SolverS1;complete;22-01-1970 07:30:00;;;;;
982;Test Repair;Tester3;start;22-01-1970 07:30:00;;;;;
982;Test Repair;Tester3;complete;22-01-1970 07:35:00;;;2;false;
982;Restart Repair;System;complete;22-01-1970 07:43:00;;;;;
982;Repair (Simple);SolverS3;start;22-01-1970 07:43:00;;;;;
982;Repair (Simple);SolverS3;complete;22-01-1970 07:57:00;;;;;
982;Test Repair;Tester5;start;22-01-1970 07:57:00;;;;;
982;Test Repair;Tester5;complete;22-01-1970 08:07:00;;;3;true;
982;Archive Repair;System;complete;22-01-1970 08:17:00;;;3;true;
983;Register;System;complete;21-01-1970 02:11:00;;;;;
983;Analyze Defect;Tester5;start;21-01-1970 02:11:00;;;;;
983;Analyze Defect;Tester5;complete;21-01-1970 02:21:00;7;T3;;;
983;Repair (Complex);SolverC2;start;21-01-1970 02:30:00;;;;;
983;Repair (Complex);SolverC2;complete;21-01-1970 02:47:00;;;;;
983;Test Repair;Tester6;start;21-01-1970 02:47:00;;;;;
983;Test Repair;Tester6;complete;21-01-1970 02:56:00;;;0;true;
983;Inform User;System;complete;21-01-1970 02:56:00;;;;;
983;Archive Repair;System;complete;21-01-1970 03:06:00;;;0;true;
984;Register;System;complete;22-01-1970 06:40:00;;;;;
984;Analyze Defect;Tester4;start;22-01-1970 06:40:00;;;;;
984;Analyze Defect;Tester4;complete;22-01-1970 06:47:00;6;T1;;;
984;Repair (Simple);SolverS1;start;22-01-1970 06:48:00;;;;;
984;Repair (Simple);SolverS1;complete;22-01-1970 06:53:00;;;;;
984;Test Repair;Tester6;start;22-01-1970 06:53:00;;;;;
984;Test Repair;Tester6;complete;22-01-1970 07:00:00;;;1;false;
984;Restart Repair;System;complete;22-01-1970 07:09:00;;;;;
984;Repair (Complex);SolverC1;start;22-01-1970 07:09:00;;;;;
984;Repair (Complex);SolverC1;complete;22-01-1970 07:21:00;;;;;
984;Test Repair;Tester2;start;22-01-1970 07:21:00;;;;;
984;Inform User;System;complete;22-01-1970 07:26:00;;;;;
984;Test Repair;Tester2;complete;22-01-1970 07:31:00;;;1;true;
984;Archive Repair;System;complete;22-01-1970 07:38:00;;;1;true;
985;Register;System;complete;21-01-1970 08:42:00;;;;;
985;Analyze Defect;Tester2;start;21-01-1970 08:42:00;;;;;
985;Analyze Defect;Tester2;complete;21-01-1970 08:50:00;9;T2;;;
985;Inform User;System;complete;21-01-1970 09:08:00;;;;;
985;Repair (Complex);SolverC3;start;21-01-1970 09:18:00;;;;;
985;Repair (Complex);SolverC3;complete;21-01-1970 10:00:00;;;;;
985;Test Repair;Tester5;start;21-01-1970 10:00:00;;;;;
985;Test Repair;Tester5;complete;21-01-1970 10:07:00;;;0;true;
985;Archive Repair;System;complete;21-01-1970 10:17:00;;;0;true;
986;Register;System;complete;22-01-1970 11:02:00;;;;;
